synthetic_time,synthetic_url,original_scope,original_content,original_country_rank,original_world_rank,original_path_bin
2024-11-01 07:18:20.119361,https://lincent.be/vie-pratique/securite/plan-canicule,Global,Society,-1,100000,50
2024-11-01 07:18:53.304773,https://www.top40.nl/guus-meeuwis-vagant/guus-meeuwis-vagant-per-spoor-kedeng-kedeng-6424,Global,News,-1,10000,-1
2024-11-01 07:18:56.970202,https://www.top40.nl/tullio-de-piscopo/tullio-de-piscopo-stop-bajon-17698,Global,News,-1,10000,-1
2024-11-01 07:19:03.213830,https://www.top40.nl/popup/radio?channelid=9,Global,News,-1,10000,25
2024-11-01 08:20:33.794290,https://www.ca.gov/departments/251/services/1268/,Global,Business,-1,10000,50
2024-11-01 08:49:38.660460,https://www.woluwe1150.be/events/category/conference/,Global,Society,-1,100000,50
2024-11-01 08:49:40.090673,https://www.tielt-winge.be/bekendmakingen-toegang-tot-bestuursdocumenten,Global,Society,-1,100000,50
2024-11-01 09:39:43.891748,https://www.raeren.be/wahlen-2024/13-oktober-2024/wie-waehlen-sie/,Global,Society,-1,100000,50
2024-11-01 09:39:51.103031,https://www.stekene.be/product/1315/orgaandonatie%20-%20uittreksel,Global,Society,-1,100000,50
2024-11-01 09:49:51.920013,https://www.top40.nl/hitlijsten-nieuws-roxy-dekker-voor-vierde-week-op-1-in-de-top-40,Global,News,-1,10000,-1
2024-11-01 09:49:55.607123,https://www.top40.nl/mieke-en-vader-abraham/mieke-en-vader-abraham-zomertijd-13064,Global,News,-1,10000,-1
2024-11-01 09:50:01.213651,https://www.weather-forecast.com/maps/mayotte,Global,News,-1,10000,25
2024-11-01 09:50:31.046625,https://www.weather-forecast.com/topographic-maps/kagawa,Global,News,-1,10000,25
2024-11-01 10:13:15.306966,https://petitfute.com,Global,Business,500,100000,1
2024-11-01 10:13:21.350011,https://vub.be,Global,Business,500,100000,1
2024-11-01 10:38:00.566110,https://www.nijlen.be/aangifteformulier-voor-belasting-op-tweede-verblijven,Global,Society,-1,10000,-1
2024-11-01 10:50:07.985151,https://www.mil.be/nl/werken-bij-defensie/alle-loopbanen/paracommando/,Global,Society,-1,10000,-1
2024-11-01 10:50:21.113416,https://www.aarschot.be/9renteloze-lening-aan-verenigingen-goedkeuring-reglement,Global,Society,-1,10000,-1
2024-11-01 10:50:24.962275,https://www.overijse.be/bekendmakingen/detail/1184/lokaal-overleg-kinderopvang-23-juni-2021,Global,Society,-1,10000,-1
2024-11-01 11:43:01.421211,https://www.2ememain.be/l/maison-meubles/chambre-a-coucher-chambres-a-coucher-completes/q/chambre+coucher+complete/,Global,Shopping,100,100000,-1
2024-11-01 11:47:23.574715,https://www.politieantwerpen.be/nieuws/pza-neemt-vanaf-1-januari-politiezorg-in-borsbeek-over,Global,Society,-1,10000,-1
2024-11-01 12:05:50.582918,https://www.kapelle-op-den-bos.be/producten/detail/200/beroepskaart-voor-vreemdelingen,Global,Society,-1,10000,-1
2024-11-01 12:19:58.917517,https://bvlar.be/jobs/de-hulpverleningszone-heeft-nieuwe-openstaande-vacatures/,Global,Society,-1,10000,-1
2024-11-01 12:21:43.471422,https://www.tielt-winge.be/riolerings-en-wegeniswerken-aansluiten-houwaart-op-sint-joris-winge-kriebekestraat-en-roeselberg,Global,Society,-1,10000,-1
2024-11-01 12:29:19.328315,https://bvlar.be/nieuws/persbericht-een-keuzemenu-voor-de-twee-noodnummers-vanaf-11-februari-2020/,Global,Society,-1,10000,-1
2024-11-01 12:29:30.275482,https://www.stekene.be/activiteitendetail/4576/atelier-in-beeld-rudi-van-buel,Global,Society,-1,10000,-1
2024-11-01 12:47:40.804095,https://www.aarschot.be/sterrenkindjes,Global,Society,-1,1000,25
