synthetic_time,synthetic_url,original_scope,original_content,original_country_rank,original_world_rank,original_path_bin
2024-11-01 07:50:28.078410,https://primariaprejmer.ro/cetateni/urbanism/certificate-de-urbanism/,Global,Society,-1,100000,50
2024-11-01 07:51:01.263822,http://radiocfm.ro/pop-icons-then-and-now-a-look-at-the-evolution-of-musics-legends/,Global,News,-1,10000,-1
2024-11-01 07:51:04.929251,https://radiocfm.ro/the-rise-of-k-pop-how-korean-music-continues-to-dominate-the-global-scene/,Global,News,-1,10000,-1
2024-11-01 07:51:11.172879,https://radiocfm.ro/program/duminica/,Global,News,-1,10000,25
2024-11-01 08:52:41.753339,http://www.clubapollo.ro/balneo-fizioterapie/recupreare-sportiva/,Global,Business,-1,10000,50
2024-11-01 09:21:46.619509,https://ivelo.ro/noutati-din-lumea-biciclistilor-5/,Global,Society,-1,100000,50
2024-11-01 10:11:51.850797,https://ivelo.ro/termeni-conditii/politica-cookie/,Global,Society,-1,100000,50
2024-11-01 10:11:59.062080,https://www.arr.ro/arr_doc_227_conducere_pg_0.htm,Global,Society,-1,100000,50
2024-11-01 10:21:59.879062,https://radiocfm.ro/the-rise-of-k-pop-how-korean-music-continues-to-dominate-the-global-scene/,Global,News,-1,10000,-1
2024-11-01 10:22:03.566172,http://radiocfm.ro/the-5-elements-needed-for-music-industry-success/,Global,News,-1,10000,-1
2024-11-01 10:22:09.172700,http://radiocfm.ro/program/joi/,Global,News,-1,10000,25
2024-11-01 10:22:39.005674,https://cheilegradistei.ro/sport-camera-tripla,Global,News,-1,10000,25
2024-11-01 10:45:23.266015,https://noriel.ro,Global,Business,500,100000,1
2024-11-01 10:45:29.309060,https://www.cdt-babes.ro/,Global,Business,500,100000,1
2024-11-01 11:10:08.525159,https://cineplexx.ro/film/c%c4%83pitanul-col%c8%9bi-de-sabie-%c8%99i-contesa-de-gral?date=2025-05-09&location=5,Global,Society,-1,10000,-1
2024-11-01 11:22:15.944200,https://cineplexx.ro/film/sirenele:-secretul-medalionului?date=2025-05-09&location=5,Global,Society,-1,10000,-1
2024-11-01 11:22:29.072465,https://ivelo.ro/patru-statii-noi-de-bike-sharing-ivelo-urban-de-ziua-mondiala-a-bicicletei/,Global,Society,-1,10000,-1
2024-11-01 11:22:32.921324,https://cineplexx.ro/film/f%c4%83r%c4%83-speran%c8%9b%c4%83---psihoanaliza-lui-j%c3%b3zsef-attila?date=2025-04-10&location=all,Global,Society,-1,10000,-1
2024-11-01 12:15:09.380260,https://www.mega-image.ro/paine-cafea-cereale-si-mic-dejun/paine-si-specialitati/paine-ambalata/c/005004001,Global,Shopping,100,100000,-1
2024-11-01 12:19:31.533764,https://ivelo.ro/asociatia-green-revolution-anunta-un-nou-parteneriat-cu-orange/,Global,Society,-1,10000,-1
2024-11-01 12:37:58.541967,https://cineplexx.ro/film/marea-pescuial%c4%83?date=2025-05-09&location=5,Global,Society,-1,10000,-1
